"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"2628","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Nessas várias... A senhora é a fiscal de contrato das principais vacinas no Brasil, não é? A gente vai fazer aqui um levantamento. Por exemplo, pega todas elas. A gente pega a Pfizer, por exemplo, 330 dias; a Covaxin, 97 dias; a Janssen, 184 dias. Nessa fase pré-executiva, pré-contratual – a senhora só pega nesse segundo momento –, a gente viu um tempo muito grande em todas as demais vacinas. Quando chega, por exemplo... Ou melhor, especificamente, um tempo muito grande no caso da Pfizer. Já no caso da Covaxin, 97 dias. Nessa sua fase, por exemplo, de avaliação e de execução contratual, houve alguma alteração, houve alguma diferença, digamos assim, de prazo de uma vacina para as demais vacinas, que a senhora é responsável por elas? "
"2629","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Você fala na fase pré-contratual? "
"2630","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Não. Na pré-contratual, a senhora diz que a senhora não tem responsabilidade. Não estou falando desse período. Eu estou falando a partir desse momento que a senhora pegou como fiscal de contrato. Elas tiveram prazos diferenciados? O tempo de execução foi diferenciado entre a Covaxin, por exemplo, e em relação às demais vacinas?         "
"2631","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Cada contrato tem a sua especificidade, tem a sua especificidade em relação ao cronograma, de acordo com a disponibilidade da empresa. "
"2632","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Então, a senhora acha que não teve nenhum tratamento diferenciado? "
"2633","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Não, não. "
"2634","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Não houve uma celeridade? "
"2635","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Cada contrato é um contrato diferente. "
"2636","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Não houve uma celeridade aí seletiva, digamos assim, em relação à Covaxin? "
"2637","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Não identifiquei celeridade. "
"2638","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","D. Regina, a senhora, ao que me parece pela informação que eu tenho, não tem aqui na CPI nenhuma quebra de sigilo telefônico, por exemplo, e telemático. Então, portanto, é muito fácil a gente ter a constatação de algumas perguntas que a gente faz. Eu percebi que a senhora fez, desde o início em que a senhora chegou aqui, um certo, assim, malabarismo para não citar, para não fazer referência, por exemplo, ao Ricardo Barros. A senhora nunca recebeu nenhuma ligação dele? "
"2639","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Eu discordo da senhora. Nunca recebi ligação. "
"2640","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","A senhora nunca conversou com ele? "
"2641","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","E eu não fiz malabarismo para não citar o nome do Deputado Ricardo Barros. "
"2642","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","A senhora nunca conversou com ele? "
"2643","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Nunca conversei. "
"2644","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Nunca viu Ricardo Barros? "
"2645","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Ele é uma figura pública. "
"2646","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Não, eu quero saber é pessoalmente, presencialmente. "
"2647","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Nunca, nunca estive com ele pessoalmente. "
"2648","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Nunca participou de nenhuma reunião com ele? "
"2649","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Nunca. "
"2650","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","As suas conversas com o Maximiano, por exemplo, eram frequentes? Ele ligava com frequência? "
"2651","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Eu nunca conversei com esse senhor. "
"2652","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Ele nunca ligou também para a senhora. "
"2653","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Não, senhora. "
"2654","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Nenhum representante de uma outra vacina, por exemplo, ligou para a senhora? "
"2655","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Representante? "
"2656","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Ou algum responsável por alguma outra empresa das vacinas? "
"2657","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Sim, porque eu sou fiscal de contrato e eu tenho que falar com os representantes das empresas. "
