"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"11","27","2021-06-25","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Fora do microfone.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Fora do microfone","Melhor, pecamos pelo excesso na tentativa de garantir a incolumidade – uma preocupação a menos. "
"12","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Eu vou suspender a reunião por 15 minutos, porque fui informado de que o servidor está no aeroporto se dirigindo pra CPI. Ele acabou de chegar ao aeroporto e está se dirigindo pra cá. Eu pediria ao Senador Líder Fernando Bezerra... O depoente Deputado Luiz Lima disse que queria dar uma palavra, mas eu queria que alguém, principalmente o Líder do Governo, me acompanhasse pra conversar com o depoente pra que não haja dúvidas sobre qualquer tipo de comportamento da minha parte. "
"13","27","2021-06-25","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","O depoente está aqui? "
"14","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","O Deputado, sim, e o irmão está chegando. "
"15","27","2021-06-25","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Perfeito. "
"16","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Então, vou suspender a reunião por 15 minutos. (Intervenção fora do microfone.) "
"17","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Queria conversar comigo e eu estou convidando o Senador Fernando Bezerra ou qualquer um outro de apoio ao Governo pra me acompanhar, porque, se ele tem alguma coisa pra me falar, não é segredo. Correto? Não tem problema nenhum. Não é segredo, não é pra mim, não vai ser para o Líder do Governo, até porque, se não fosse o Senador Marcos Rogério, eu, na brincadeira, tendo convidado pra ir tomar um café, teriam dúvida de que eu que estava... Porque o Presidente soltou: ""Não, essa armação"". Não houve armação. Felizmente, graças a Deus, o Senador Marcos Rogério estava ao meu lado, porque eu não sabia com quem eu estava falando ali. Ele que me disse quem era. Você pode me acompanhar, Senador Fernando? "
"18","27","2021-06-25","FERNANDO BEZERRA COELHO","(Bloco Parlamentar Unidos pelo Brasil/MDB - PE)","Bloco Parlamentar Unidos pelo Brasil","MDB","PE","","Posso sim. Agora o Parlamentar também vai depor hoje? "
"19","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Vão os dois. "
"20","27","2021-06-25","FERNANDO BEZERRA COELHO","(Bloco Parlamentar Unidos pelo Brasil/MDB - PE)","Bloco Parlamentar Unidos pelo Brasil","MDB","PE","","Os dois. Poderíamos começar pelo Parlamentar e depois pelo servidor. "
"21","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Não, não, não. O foco é o trabalho do servidor da saúde. O que nos interessa saber aqui, muito mais do que relações pessoais de A ou de B, é como se deu o processo de compra da Covaxin. E quem pode nos oferecer as informações é o servidor da saúde concursado. Ele, sim, pode nos informar. Eu acho que o Parlamentar entra após, a partir do dia em que levou o irmão pra mostrar os documentos para o Presidente. Isso aí ele pode esclarecer melhor aos senhores. Mas a CPI está atrás de como foi procedimento que o Ministério da Saúde e ele, se ele foi pressionado ou não, conforme ele deu um depoimento à Procuradoria Federal. É isso, então.         A presença do Deputado é porque ele se ofereceu pra vir, dizendo que tinha algumas coisas pra falar, só que ele já falou, ele já deu uma entrevista, inclusive, sobre isso, mas o depoente principal, tenha certeza absoluta, é o servidor da Saúde, e é dele que nós queremos ter as informações necessárias e esperamos ter as informações necessárias do que se passou na compra da Covaxin.         (Suspensa às 14 horas e 33 minutos, a reunião é reaberta às 15 horas e 22 minutos.) "
"22","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Fazendo soar a campainha.)","PSD","AM","Fazendo soar a campainha","Vou reabrir a sessão. Há uma questão de ordem pedida pelo Vice-Presidente Randolfe Rodrigues. Com a palavra o Senador Randolfe. "
"23","27","2021-06-25","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP. Para questão de ordem.)","Bloco Parlamentar Senado Independente","REDE","AP","Para questão de ordem","Sr. Presidente, a revista Veja, ainda há pouco, publicou a seguinte notícia: ""Exclusivo: Flávio Bolsonaro abriu as portas do BNDES para dono da Precisa, empresa que fechou contrato com a Covaxin"". Obviamente, qualquer denúncia deve ser objeto, Sr. Relator, de averiguação por parte desta Comissão Parlamentar de Inquérito. O problema, Sr. Presidente, é que o Senador Flávio Bolsonaro, em resposta à alegação feita, fez uma ilação que eu considero, no mínimo, Sr. Relator, criminosa, suscitando uma reunião pública que nós tivemos com essa empresa no dia 5 de abril, que foi, inclusive, transmitida pelas nossas redes sociais. Sr. Presidente, ir atrás de vacina não é crime. Aliás, crime foi o Presidente da República não ir atrás de vacina. Nós estivemos atrás da CoronaVac, estivemos atrás da Janssen e da Pfizer. Inclusive, pelo encontro que tivemos com a Janssen e com a Pfizer, trouxemos a Janssen e a Pfizer para se reunirem com o Presidente do Congresso Nacional, o que resultou na Lei 14.123. Fomos atrás e nos reunimos com o Embaixador de Cuba, procurando a vacina também produzida por aquele país e reunimos todas as notícias de vacina que tinha até aquele momento. Ir atrás de vacina deve ser um dever público não somente de todos os Parlamentares desta Casa, como do Senhor Presidente da República. Aliás, algo que nós averiguamos nesta Comissão é a omissão do Presidente da República na aquisição de vacinas. Aliás, o que nós estamos encontrando é que essa omissão ocorreu para beneficiar uma empresa determinada. Ir atrás de vacina não é crime. Comprar vacina superfaturada e propositadamente omitir vacinas devidas aos brasileiros, isso é crime, isso é morticínio. E é isso que esta CPI deve investigar.         "
"24","27","2021-06-25","FERNANDO BEZERRA COELHO","(Bloco Parlamentar Unidos pelo Brasil/MDB - PE. Pela ordem.)","Bloco Parlamentar Unidos pelo Brasil","MDB","PE","Pela ordem","Sr. Presidente, só para... Estamos no início, vamos ouvir os depoentes. Não quero polemizar, mas está claro que não existe sobrepreço – tem auditoria do Tribunal de Contas da União. Os preços promovidos pela Bharat Biotech são preços uniformes, foram vendidos a mais de 13 países; os preços variam de 15 a US$20; o preço vendido ao Brasil foi o menor preço, a US$15. Portanto, eu queria refutar as colocações do Senador Randolfe Rodrigues. E esta CPI, com serenidade, com calma, à luz dos documentos e dos fatos, vai verificar a completa legalidade dos procedimentos adotados pelo Governo brasileiro na aquisição das vacinas da Covaxin. Em relação ao vídeo do Senador Flávio Bolsonaro, é só pra dizer que a audiência do Senador com o Presidente do BNDES nada teve a ver com vacina; se tratava de outro tema, de outro assunto. Portanto, as coisas não se interligam nem se comunicam. Portanto, quero também refutar as ilações que foram aqui trazidas sobre a presença do Senador Flávio Bolsonaro na Presidência do BNDES. Muito obrigado, Sr. Presidente. "
"25","27","2021-06-25","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP. Pela ordem.)","Bloco Parlamentar Senado Independente","REDE","AP","Pela ordem","Presidente, só para complementar – eu havia esquecido –, eu tenho um requerimento de convocação do Sr. Danilo Fiorini. Aí, inclusive, com a vinda dele a esta Comissão Parlamentar de Inquérito e posterior quebra de sigilos bancários, telemáticos e fiscais desse agente, desse cidadão, nós esclareceremos a verdade sobre os fatos, inclusive o que o caríssimo Senador Líder do Governo alega. "
"26","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Quem é Danilo? "
"27","27","2021-06-25","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Danilo Fiorini, atuando... Temos informações de que ele foi sócio da Precisa, sócio da Global e objeto, inclusive, também, de investigação no Ministério Público. "
"28","27","2021-06-25","FERNANDO BEZERRA COELHO","(Bloco Parlamentar Unidos pelo Brasil/MDB - PE)","Bloco Parlamentar Unidos pelo Brasil","MDB","PE","","Mas vamos fazer isso depois da presença dele aqui, como tem sido a praxe adotada por essa Presidência. "
"29","27","2021-06-25","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Não! Claro. Nós vamos convocá-lo. Tem requerimento de convocação dele. Vamos convocá-lo. "
"30","27","2021-06-25","FERNANDO BEZERRA COELHO","(Bloco Parlamentar Unidos pelo Brasil/MDB - PE)","Bloco Parlamentar Unidos pelo Brasil","MDB","PE","","Agora, eu queria aproveitar, Sr. Presidente, queria aproveitar para... Eu tinha já discutido com V. Exa. sobre o esclarecimento. Acho que foi um mal-entendido a quebra de sigilo de um profissional da área da advocacia. No meio de tantos requerimentos que foram votados aqui na semana passada, eu acho que V. Exa. poderia trazer à baila essa informação, no sentido de esclarecer que não foi a intenção da Comissão Parlamentar de Inquérito promover essa quebra de sigilo telemático desse escritório de advocacia. "
"31","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Senador Ciro. "
"32","27","2021-06-25","CIRO NOGUEIRA","(Bloco Parlamentar Unidos pelo Brasil/PP - PI. Pela ordem.)","Bloco Parlamentar Unidos pelo Brasil","PP","PI","Pela ordem","Só para complementar a fala do Senador Fernando Bezerra, o Senador Flávio já esclareceu que o assunto de que foi tratar no BNDES foi assunto de fibra ótica, inclusive para levar para a região do nobre Senador Randolfe Rodrigues, que é a Região Norte do País. "
"33","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Eu vou chamar... Solicito à Secretaria que conduza o depoente à Mesa, Sr. Luis Ricardo Miranda, e o Deputado Federal Luis Miranda. Os senhores foram convidados por esta Comissão. Peço para chamar os convidados, os depoentes.          Sr. Luis Ricardo Miranda e Deputado Federal Luis Miranda, os senhores foram convidados por esta Comissão e, por essa razão, não estão obrigados a prestar compromisso de dizer a verdade, mas podem prestar esse compromisso voluntariamente. Os senhores gostariam de prestar esse compromisso? "
"34","27","2021-06-25","LUIS MIRANDA","(DEM - DF. Para expor.)","(DEM - DF. Para expor.)","DEM","DF","Para expor","Sr. Presidente, primeiramente, boa tarde a todos. Quero aqui cumprimentar os Senadores e Senadoras, Deputados e Deputadas, a toda a imprensa e a toda a população brasileira que aqui nos acompanham. Os fatos que serão apresentados aqui, em sua grande maioria, são documentos, prints de conversas, e não tem narrativas; dificilmente eu me negaria a assumir falar com a verdade durante todo esse depoimento. E eu assumo o compromisso com esta Comissão de não mentir em nenhum momento. "
"35","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","O Sr. Luis Ricardo Miranda... "
"36","27","2021-06-25","LUIS RICARDO FERNANDES MIRANDA","","","","","","Boa tarde. "
"37","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","O senhor deseja prestar compromisso de dizer a verdade? "
"38","27","2021-06-25","LUIS RICARDO FERNANDES MIRANDA","","","","","","Sim. "
"39","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Obrigado. A partir deste momento, os depoentes estão sujeitos ao compromisso de dizer a verdade, nos termos do art. 203 do Código do Processo Penal. Eu passarei a palavra ao servidor do Ministério da Saúde, Sr. Luis Ricardo Miranda, para que, por 15 minutos – e, desejando, um pouco mais de tempo –, possa fazer a apresentação que ele está pedindo. "
"40","27","2021-06-25","LUIS RICARDO FERNANDES MIRANDA","(Para expor.)","(Para expor.)","(Para expor.)","(Para expor.)","(Para expor","Boa tarde, Exmo. Sr. Senador Omar Aziz, Presidente da Comissão; Exmo. Sr. Senador Renan Calheiros, Relator da Comissão; Exmos. Senadores e Senadoras; Deputados e Deputadas; senhoras e senhores da imprensa; e população. Boa tarde a todos. Meu nome é Luis Ricardo Fernandes Miranda. Trabalho no Ministério da Saúde desde 2011. Sou Chefe de Importação desde 2018, lotado no Departamento de Logística em Saúde. Coordeno uma equipe – não participo de licitação ou escolha de empresas – somente e apenas na área de execução de importação. Somos a ponta final do processo para que os insumos estratégicos da saúde cheguem ao País. Meu cargo não é indicação política. Não sou filiado a nenhum partido. Meu partido é o SUS. Minha função é trabalhar para que os insumos e vacinas cheguem de maneira mais rápida possível aos braços dos brasileiros, realizando toda parte de importação e de desembaraço o mais rápido possível. Trabalho em defesa do interesse público. Acabei de chegar de viagem dos Estados Unidos – peço até desculpa pelo atraso –, uma viagem oficial aos Estados Unidos, Miami, onde fui realizar uma missão humanitária: fui receber e fazer todo o processo de exportação da doação de 3 milhões de doses da vacina da Janssen do Governo dos Estados Unidos para o Governo brasileiro. Cheguei em um voo dos Estados Unidos pela manhã em Viracopos. Fizemos todos os desembaraços da carga. A carga foi direcionada para o nosso Centro de Distribuição.         Foram muitas horas de voo. Confesso: estou cansado. Mas, em atenção ao convite recebido da Presidência da CPI, estou aqui para colaborar com a Comissão e falar sobre o meu depoimento no Ministério Público, o qual foi vazado. Obrigado. "
"41","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Eu só queria perguntar uma coisa, Sr. Ricardo: V. Sa. entrou no Ministério da Saúde em que ano? "
"42","27","2021-06-25","LUIS RICARDO FERNANDES MIRANDA","","","","","","Em 2011. "
"43","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Em 2011, através de quê? "
"44","27","2021-06-25","LUIS RICARDO FERNANDES MIRANDA","","","","","","Concurso. "
"45","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Para interpelar.)","PSD","AM","Para interpelar","Quantas pessoas participaram desse concurso público? "
"46","27","2021-06-25","LUIS RICARDO FERNANDES MIRANDA","(Para expor.)","(Para expor.)","(Para expor.)","(Para expor.)","(Para expor","Salvo engano, Senador, foram 50 a 60 mil pessoas. "
"47","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Obrigado. É um servidor público concursado do Ministério da Saúde que exercia, que exerce um cargo que... Só por ele estar aqui hoje e por onde ele foi, merece todo o nosso respeito, porque ele foi buscar 3 milhões de vacinas para os brasileiros – 3 milhões! Então, obrigado pela sua presença aqui. Eu espero que você possa contribuir para que o Brasil possa melhorar a sua quantidade de vacinas. Eu vou passar a palavra ao Sr. Luis Claudio Fernandes Miranda. "
"48","27","2021-06-25","LUIS MIRANDA","(DEM - DF. Para expor.)","(DEM - DF. Para expor.)","DEM","DF","Para expor","Exmo. Presidente Omar Aziz, eu, antes de seguir... Um dos grandes questionamentos que me fizeram foi: como viemos parar aqui numa CPI, onde não temos negócios com insumos, não temos empresas com insumos de Covid, não temos negócios com empresas de saúde? Trabalhamos para o Governo Federal ambos: eu como legislador e meu irmão como servidor público. Nós somos pessoas ilibadas, honestas, atacadas nos últimos dias porque fomos expostos por uma gravação do Ministério Público Federal que vazou. Não procuramos esta CPI, fomos procurados. Minto! Meu irmão foi procurado. Foi questionado: quem era essa pessoa do Ministério da Saúde que teria dado um depoimento para o Ministério Público Federal? Eu, na minha atribuição de Parlamentar, procurei meus colegas Parlamentares desta Casa, em especial desta Comissão, desta CPI, para explicar que o caminho poderia ser muito ruim para o meu irmão. Afinal de contas, por que ele estaria dando um depoimento no dia 31 de março, sendo que a grande maioria dos problemas ocorreu na semana que antecedeu o diálogo que nós tivemos com o Presidente da República, no dia 20? Prevaricou? Teria faltado com sua responsabilidade constitucional de sempre defender a população brasileira? Em nenhum momento. Ele me procurou, sabendo que, como Deputado Federal... E aqui respeito todos que estão aqui presentes, apesar da falta total de respeito de alguns para comigo nas redes sociais, utilizando-se de fake news e de fatos inverídicos. Eu, como legislador, defensor e fiscal do dinheiro público, fiz somente o que qualquer cidadão brasileiro deveria fazer: levei ao conhecimento daquele que eu acreditei – e ainda acredito, porque ainda não estão esclarecidas quais foram as ações tomadas – que deveria tomar todas as ações possíveis para coibir qualquer irregularidade. Não sou policial, não sou promotor de Justiça, não sou investigador.         Eu levei para a pessoa certa, na minha opinião, que deveria dar o devido provimento ao assunto, que é o Presidente da República. Presidente esse que não nega – é impossível negar – que nós estivemos com ele. Ele nos recebeu num sábado, por conta de que eu aleguei que a urgência era urgente, urgentíssima, devido à gravidade das informações trazidas pelo meu irmão para a minha pessoa. O Presidente entendeu a gravidade. Olhando os meus olhos, ele falou: ""Isso é grave!"" Não me recordo do nome do Parlamentar, mas ele até citou um nome pra mim, dizendo: ""Isso é coisa de fulano"". Não me recordo. E falou: ""Vou acionar o DG da Polícia Federal, porque, de fato, Luis, isso é muito grave, isso que está ocorrendo"". "
"49","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Só um minutinho. O Presidente disse que era coisa de um Parlamentar isso, essa falcatrua? "
"50","27","2021-06-25","LUIS MIRANDA","(DEM - DF)","(DEM - DF)","DEM","DF","","Não é... A gente não sabe se é uma falcatrua, Sr. Presidente. "
"51","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Não, não. Sim... "
"52","27","2021-06-25","LUIS MIRANDA","(DEM - DF)","(DEM - DF)","DEM","DF","","O senhor me desculpe, mas eu não falei isso. "
"53","27","2021-06-25","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","O senhor disse que era... "
