"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"981","58","2021-09-23","LUIS CARLOS HEINZE","(Bloco Parlamentar Unidos pelo Brasil/PP - RS)","Bloco Parlamentar Unidos pelo Brasil","PP","RS","","Já ao analisar os dados da Índia e da Nigéria, podemos notar que os números indicam a positividade em relação ao uso de medicamentos preventivos profiláticos e de tratamentos em fase de replicação viral de que ambos os países fazem uso. Aqui estão os dados confirmados. Voltando ao tema que ontem foi criticado, sobre o zinco – alguém criticou o zinco aqui como um dos componentes que podem atenuar o covid-19 –, falei ontem de alguns trabalhos. Reitero aqui nesta CPI que alguns membros precisam se atualizar antes de dizer que não há estudos científicos tampouco produtos patenteados para o combate a essa doença. Diferentes estudos vêm sendo feitos buscando amenizar os sintomas respiratórios das infecções virais e acelerar a recuperação dos pacientes. Especialmente nos idosos, o tema se torna mais urgente, pois o envelhecimento induz à desregulação do sistema imunológico, e, nesses casos, a nutrição tem grande influência na resposta imune dos idosos em que a deficiência de zinco vem se tornando mais evidente. O zinco tem um papel crucial na imunidade de forma geral: atua na produção de timosina e timulina, no equilíbrio das células T, nas interleucinas e nas citocinas e parece estar envolvido também na diminuição da resposta à vacinação e funções prejudiciais de células imunes inatas. Durante quadros infecciosos, ocorrem alterações na homeostase hepática do zinco, podendo agravar o quadro de deficiência do mineral e, consequentemente, afetar as funções dependentes do zinco em praticamente todos os tecidos, em particular no sistema imunológico. Além dos dados já bem estabelecidos na comunidade científica a respeito do zinco e a resposta imunológica, vários estudos foram conduzidos, demonstrando a capacidade do zinco intracelular de inibir a replicação de diferentes vírus, como é o caso do vírus influenza-3, do SARS (coronavírus) ou do SARS-CoV-4, vírus identificado em 2002 e causador do surto do SARS (síndrome respiratória aguda grave). Cito aqui que tenho a relação de seis estudos já publicados em que relacionam o zinco com a redução da replicação viral. "
"982","58","2021-09-23","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Esses estudos que relacionam o zinco... "
"983","58","2021-09-23","LUIS CARLOS HEINZE","(Bloco Parlamentar Unidos pelo Brasil/PP - RS)","Bloco Parlamentar Unidos pelo Brasil","PP","RS","","Estão aqui, vou citá-los. "
"984","58","2021-09-23","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","... são contra a Covaxin? "
"985","58","2021-09-23","LUIS CARLOS HEINZE","(Bloco Parlamentar Unidos pelo Brasil/PP - RS)","Bloco Parlamentar Unidos pelo Brasil","PP","RS","","Não. Não são contra a vacina. Eu estou dizendo que ajuda. Não é contra a Covaxin, Senador. Não é contra... Senador... Pode gozar, Senador! Eu estou falando de um caso sério. O senhor está rindo da minha cara! Não, V. Exa. tem... (Intervenções fora do microfone.) "
"986","58","2021-09-23","LUIS CARLOS HEINZE","(Bloco Parlamentar Unidos pelo Brasil/PP - RS)","Bloco Parlamentar Unidos pelo Brasil","PP","RS","","Não... "
"987","58","2021-09-23","Randolfe Rodrigues","PRESIDENTE","(Randolfe Rodrigues. PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Tem alguma coisa a ver com o depoente. "
"988","58","2021-09-23","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Fora do microfone.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Fora do microfone","Covaxin? "
"989","58","2021-09-23","LUIS CARLOS HEINZE","(Bloco Parlamentar Unidos pelo Brasil/PP - RS)","Bloco Parlamentar Unidos pelo Brasil","PP","RS","","Não, eu estou falando aqui. "
"990","58","2021-09-23","Randolfe Rodrigues","PRESIDENTE","(Randolfe Rodrigues. PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Não, o senhor está falando, estamos garantindo, homem. "
"991","58","2021-09-23","LUIS CARLOS HEINZE","(Bloco Parlamentar Unidos pelo Brasil/PP - RS)","Bloco Parlamentar Unidos pelo Brasil","PP","RS","","Então está bom. "
"992","58","2021-09-23","Randolfe Rodrigues","PRESIDENTE","(Randolfe Rodrigues. PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Vá lá. "
"993","58","2021-09-23","LUIS CARLOS HEINZE","(Bloco Parlamentar Unidos pelo Brasil/PP - RS)","Bloco Parlamentar Unidos pelo Brasil","PP","RS","","Cito a relação de seis estudos já publicados e que relacionam o zinco com a redução de replicação viral. Acho oportuno que a CPI chame médicos, cientistas que possam debater os mecanismos de atuação do zinco. Muito obrigado, Sr. Senador. "
"994","58","2021-09-23","Randolfe Rodrigues","PRESIDENTE","(Randolfe Rodrigues. PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Ufa! Vamos lá. O próximo inscrito... Só para lembrar para todo mundo, para todos que estão nos assistindo, a Nigéria não é referência de enfrentamento à covid durante esta pandemia – só para todos que estão nos assistindo terem isso claro, essa informação, viu, gente? "
"995","58","2021-09-23","ROGÉRIO CARVALHO","(Bloco Parlamentar da Resistência Democrática/PT - SE)","Bloco Parlamentar da Resistência Democrática","PT","SE","","Sr. Presidente, eu queria, por uma questão de esclarecimento... "
"996","58","2021-09-23","Randolfe Rodrigues","PRESIDENTE","(Randolfe Rodrigues. PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Perfeito. Depois, o próximo é o Senador Alessandro. Mas, para um esclarecimento, Senador Rogério. "
"997","58","2021-09-23","ROGÉRIO CARVALHO","(Bloco Parlamentar da Resistência Democrática/PT - SE. Pela ordem.)","Bloco Parlamentar da Resistência Democrática","PT","SE","Pela ordem","É só pelo seguinte, Senador Alessandro: o Governo Federal distribuiu – aqui dados oficiais do próprio Ministério da Saúde – 154,3 milhões de vacinas: 75,9 milhões de doses da AstraZeneca/Oxford, 57,7 milhões da CoronaVac/Sinovac, 16,3 milhões da Pfizer/BioNTech e 4,7 milhões da Janssen, Johnson & Johnson. Então, esse dado é direto do site do Governo Federal. Portanto, a gente precisa tomar cuidado com as informações que repassamos em cadeia de televisão.         "
"998","58","2021-09-23","LUIS CARLOS HEINZE","(Bloco Parlamentar Unidos pelo Brasil/PP - RS)","Bloco Parlamentar Unidos pelo Brasil","PP","RS","","Está aqui, Sr. Senador. Está aqui a relação. Fonte: Ministério da Saúde. Está aqui a fonte. O senhor pode olhar um minutinho aqui? Aqui está o valor, a quantia, Senador. "
"999","58","2021-09-23","Randolfe Rodrigues","PRESIDENTE","(Randolfe Rodrigues. PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Obrigado, Senadores. Senador Alessandro Vieira, V. Exa. tem 15 minutos para retomar o depoimento. "
"1000","58","2021-09-23","ALESSANDRO VIEIRA","(PDT/CIDADANIA/REDE/CIDADANIA - SE. Para interpelar.)","(PDT/CIDADANIA/REDE/CIDADANIA - SE. Para interpelar.)","CIDADANIA","SE","Para interpelar","Obrigado, Sr. Presidente. Efetivamente, cabe gastar aqui 30 segundos, 40 segundos pra retomar o sentido lógico do que a gente está fazendo aqui. O Sr. Danilo Trento, como outros que já foram chamados aqui, foi convocado porque o nome dele surge nesse roteiro de negociações entre empresas suspeitas e o Governo Federal. Como eu já falei algumas vezes e faço questão de repetir, porque é importante que as pessoas compreendam, corrupção não tem ideologia e nem tem partido. E esse método de atuação não foi inventado agora, ele roda aqui em Brasília há muito tempo, uma conexão entre interessados e o Governo, através lobistas, que, de uma forma ou de outra – cada um tem a sua moeda –, encontram e conseguem alinhar interesses políticos. Pergunto ao Sr. Danilo Trento: o senhor tem relação pessoal com algum Senador da República? "
"1001","58","2021-09-23","DANILO BERNDT TRENTO","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","Sr. Senador, irei permanecer em silêncio. "
"1002","58","2021-09-23","ALESSANDRO VIEIRA","(PDT/CIDADANIA/REDE/CIDADANIA - SE)","(PDT/CIDADANIA/REDE/CIDADANIA - SE)","CIDADANIA","SE","","Então, devo presumir que todas as relações que o senhor tem com Senadores da República são criminosas, podem levar o senhor e o Senador à cadeia. É isso? "
"1003","58","2021-09-23","DANILO BERNDT TRENTO","","","","","","Sr. Senador, baseado e respaldado no meu HC, eu irei permanecer em silêncio. "
"1004","58","2021-09-23","ALESSANDRO VIEIRA","(PDT/CIDADANIA/REDE/CIDADANIA - SE)","(PDT/CIDADANIA/REDE/CIDADANIA - SE)","CIDADANIA","SE","","Perfeito. Senador Randolfe Rodrigues e, depois, claro, Senador Omar Aziz, Presidente, e Sr. Relator Renan Calheiros, é indispensável que se comunique ao Supremo Tribunal Federal o abuso no emprego do direito de defesa. Não foi isso que o Ministro Barroso decidiu; não foi isso. "
"1005","58","2021-09-23","Randolfe Rodrigues","PRESIDENTE","(Randolfe Rodrigues. PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Nem o Ministro Barroso nem nenhum ministro. "
"1006","58","2021-09-23","ALESSANDRO VIEIRA","(PDT/CIDADANIA/REDE/CIDADANIA - SE)","(PDT/CIDADANIA/REDE/CIDADANIA - SE)","CIDADANIA","SE","","Não. O Ministro Fux já esclareceu isso no passado, mas me parece que o esclarecimento não foi suficiente. Então, é importante que se faça esse esclarecimento. É uma contribuição que nós deixamos. "
"1007","58","2021-09-23","Randolfe Rodrigues","PRESIDENTE","(Randolfe Rodrigues. PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Senador Alessandro, se V. Exa. me permite, eu determino à Secretaria que oficie de imediato ao Supremo Tribunal Federal o roteiro que tem ocorrido dos depoimentos nesta Comissão Parlamentar de Inquérito e que o Supremo Tribunal Federal analise e explicite até onde vai a utilização do direito constitucional de silêncio, pelo já entendido pela Corte que o direito ao silêncio não é absoluto. Retomo o tempo para inquirição de V. Exa., Senador Alessandro. "
"1008","58","2021-09-23","ALESSANDRO VIEIRA","(PDT/CIDADANIA/REDE/CIDADANIA - SE)","(PDT/CIDADANIA/REDE/CIDADANIA - SE)","CIDADANIA","SE","","Obrigado, Sr. Presidente. Ainda com relação aos relacionamentos que permitiram a V. Sa. ter o acesso que V. Sa. notoriamente tem no Governo, eu pergunto qual é a sua relação com o Sr. Kassyo Santos Ramos. "
"1009","58","2021-09-23","DANILO BERNDT TRENTO","","","","","","Sr. Senador, eu irei permanecer em silêncio. "
