"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"12","12","2021-05-26","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Pela ordem.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Pela ordem","Sr. Presidente, com todo o respeito, nós não podemos permitir a utilização político-partidária... "
"13","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Não há nenhuma utilização política. V. Exa. sempre falou e eu sempre respeitei e nunca interferi. "
"14","12","2021-05-26","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Não, não, não. V. Exa... "
"15","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Eu gostaria que V. Exa. permitisse que eu falasse... "
"16","12","2021-05-26","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","V. Exa. não pode administrar audiência de uma Comissão Parlamentar de Inquérito com interesses paroquiais locais. Isso não é correto. "
"17","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","V. Exa. está nervoso. Há alguma preocupação de V. Exa. com relação ao tema? Eu estou comunicando... (Intervenção fora do microfone.) "
"18","12","2021-05-26","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","... porque reincide todo dia. "
"19","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","V. Exa. vai perceber que lá no final existe uma linha direta entre o Ministério da Saúde, o Governo do Distrito Federal. Eu estou comunicando: a Polícia Federal fez uma operação hoje. Se V. Exa. me permitir, como Senador, poder manifestar... "
"20","12","2021-05-26","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Presidente... "
"21","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Eu pedi questão de ordem para falar um comunicado. Não é a V. Exa. Eu pedi ao Presidente. O Presidente me concedeu a palavra. "
"22","12","2021-05-26","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Fora do microfone.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Fora do microfone","Esta CPI não pode derivar para isso. Esta CPI tem... "
"23","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Ela vai chegar nisso, Sr. Renan. "
"24","12","2021-05-26","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Ela... "
"25","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Não vai chegar do jeito que V. Exa. quer. Vai chegar para desvendar a verdade. "
"26","12","2021-05-26","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Não estou dizendo isso. Nós temos um rumo definido. Ela não pode seguir a interesses paroquiais eleitorais. "
"27","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","V. Exa. tem o direito de falar assim como eu. Sou Senador da República como V. Exa. Eu pedi ao Presidente, e ele me concedeu a palavra. Então, por favor... "
"28","12","2021-05-26","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Então seja Senador da República. "
"29","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","E é exatamente isso que estou fazendo. Acho que V. Exa. tem uma interpretação equivocada do que é ser Senador da República. "
"30","12","2021-05-26","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Fora do microfone.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Fora do microfone","Você é que tem. "
"31","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","V. Exa. tem algum... Tem alguma dificuldade com V. Exa.? Presidente! Só por que o Governador é do seu partido? É isso? "
"32","12","2021-05-26","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Fora do microfone.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Fora do microfone","Não é isso. "
"33","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Então, por favor, deixe eu comunicar. "
"34","12","2021-05-26","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Essa utilização partidária é demais... "
"35","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","V. Exa. a todo momento faz isso aí. A todo momento. "
"36","12","2021-05-26","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Fora do microfone.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Fora do microfone","Não faço isso. "
"37","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Eu participei de cinco CPIs, Presidente. "
"38","12","2021-05-26","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Fora do microfone.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Fora do microfone","Eu não sou candidato a nada. "
"39","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Uai? V. Exa. está me lançando como candidato? É isso? "
"40","12","2021-05-26","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Fora do microfone.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Fora do microfone","Não, não, não. "
"41","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Por favor... "
"42","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Então, por favor, Presidente, me garanta a palavra como Senador. Por favor, Presidente. (Intervenções fora do microfone.) "
"43","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Só um minutinho. Só um minutinho, Senador Renan... "
"44","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Me garanta a palavra. São dois minutos, Presidente. "
"45","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Senador Renan Calheiros, a gente tem que... O Senador Izalci pediu uma questão de ordem. Se alguém tiver que contrapô-lo, depois pode contrapô-lo. Mas a palavra está garantida, Senador Izalci. "
"46","12","2021-05-26","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Obrigado, Presidente. Eu estou só comunicando que hoje de manhã houve uma operação da Polícia Federal, e um dos motivos dessa operação é a Operação Falso Negativo, que está ligada aos recursos da saúde. Nós tivemos aqui a cúpula presa, foi solta, inclusive, com os argumentos de que os recursos eram federais, e houve essa operação. É só para comunicar aos membros da CPI que está tratando da CPI da Covid. Esses recursos eram destinados ao Covid. Inclusive, falso negativo matou muita gente porque era material de baixo nível e superfaturado. Muita gente foi enganada, iludida de que o teste era positivo ou negativo, e na prática era um teste que não tinha valor nenhum. Então, muita gente morreu por causa disso, Sr. Presidente. E eu não sei por que o Relator está preocupado. "
"47","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Bom, vamos lá. Está bom. Vamos deixar para lá. "
"48","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Presidente, pela ordem. "
"49","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Só um minutinho... Pois não. "
"50","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP. Pela ordem.)","Bloco Parlamentar Senado Independente","REDE","AP","Pela ordem","Não, Presidente, é só para comunicar a V. Exa. que, entre os requerimentos protocolados, acabamos também de protocolar o Requerimento 695, convocando a prestar depoimento nesta Comissão da República o Senhor Presidente da República Jair Messias Bolsonaro. "
"51","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Pela ordem, Sr. Presidente. "
"52","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Os critérios, vedações são os mesmos que encaixam relação aos Governadores.         Então, eu quero pedir a V. Exa. a inclusão deste requerimento com os demais que vão ser apreciados. "
"53","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Sr. Presidente, pela ordem. "
"54","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Pois não, Senador Marcos Rogério. "
"55","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO. Pela ordem.)","Bloco Parlamentar Vanguarda","DEM","RO","Pela ordem","A piada que o Senador Randolfe acabou de apresentar à CPI da Covid-19... "
"56","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","É a mesma piada que é vedada pelo art. 147 do Regimento Interno da Casa. "
"57","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Ela... "
"58","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","É a mesma piada do art. 2º da Constituição. "
"59","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Ela... "
"60","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Vale para um, não vale para o outro, Sr. Marcos Rogério? "
"61","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Ela não... Ela não encontra... "
"62","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","A defesa ensandecida de Jair Bolsonaro está deixando-o cego. Só é falar em Jair Bolsonaro que o Senador Marcos Rogério fica tenso aqui. "
"63","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Senhor... "
"64","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Começa a ficar... Começa a ficar com os nervos à flor da pele. "
"65","12","2021-05-26","FERNANDO BEZERRA COELHO","(Bloco Parlamentar Unidos pelo Brasil/MDB - PE)","Bloco Parlamentar Unidos pelo Brasil","MDB","PE","","Vamos ouvir o Senador Marcos Rogério. "
"66","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Sr. Presidente... "
"67","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Pois não. "
"68","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","A piada... "
"69","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Só não pode, Presidente, me destratar dessa forma. "
"70","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Não é dessa forma. O Senador da República... Ninguém... O Senador tem o direito de apresentar o requerimento que for e esta Comissão analisar ou eu indeferir. Agora... "
"71","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","O Sr. Marcos Rogério fica todo ouriçado toda vez que se fala no Presidente Jair Bolsonaro. "
"72","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","... não pode. "
"73","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Sr. Presidente... "
"74","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Eu acho que ele está morando no Palácio da Alvorada já. "
"75","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Sr. Presidente... "
"76","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Está morando lá. Num quarto contínuo. Sei lá. "
"77","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Senador Randolfe. "
"78","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Deve estar morando lá, junto. "
"79","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Senador Randolfe. "
"80","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Isso. "
"81","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Diga. "
"82","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Eu estou me dirigindo ao Presidente da Comissão. "
"83","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Não, não. Está dizendo para mim, me citou nominalmente. "
"84","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","V. Exa... Essa piada... "
"85","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Me citou nominalmente. "
"86","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Sr. Presidente... "
"87","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Por favor. "
"88","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Eu respeito aqui nesta Comissão quem se dá ao respeito. O senhor nunca se deu ao respeito nesta Comissão. "
"89","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","É só se dar ao respeito... "
"90","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Nunca! Mas o senhor... "
"91","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Sr. Presidente... "
"92","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Se tem alguém que desrespeita, que nunca se deu ao respeito... "
"93","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Sr. Presidente... "
"94","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","... nesta Comissão Parlamentar de Inquérito foi o senhor. "
"95","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","E olha que nós fizemos uma reunião para tentar chegar a um acordo. "
"96","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Não tem ninguém que desrespeita... Não tem ninguém! Porque... Não tem ninguém que perde mais o respeito nesta Comissão do que o senhor. Nenhum outro. "
"97","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Só um minutinho... "
"98","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Eu não vou... "
"99","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Fernando Bezerra, toma cuidado, porque ele está querendo é o teu lugar – viu? Ele está querendo um ministério aí no Palácio, na Esplanada... "
"100","12","2021-05-26","FERNANDO BEZERRA COELHO","(Bloco Parlamentar Unidos pelo Brasil/MDB - PE)","Bloco Parlamentar Unidos pelo Brasil","MDB","PE","","Por favor... "
"101","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","... está querendo o seu lugar. "
"102","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Não vou falar das suas práticas lá no Amapá, Senador Randolfe. "
"103","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Esse tipo de prática... "
"104","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Está bem, Senador Randolfe? "
"105","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Quem é acostumado com conchavo, com negociata lá em Rondônia é o senhor. "
"106","12","2021-05-26","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","É, Senador... "
"107","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP. Fora do microfone.)","Bloco Parlamentar Senado Independente","REDE","AP","Fora do microfone","Quem é acostumado com negociata... "
"108","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Olha, pessoal, é o seguinte... "
"109","12","2021-05-26","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Quem é acostumado com negociata em Rondônia é o senhor... "
"110","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Por favor, por favor. (Tumulto no recinto.) "
"111","12","2021-05-26","HUMBERTO COSTA","(Bloco Parlamentar da Resistência Democrática/PT - PE. Fora do microfone.)","Bloco Parlamentar da Resistência Democrática","PT","PE","Fora do microfone","Essa discussão só é boa para o Governo, que não quer CPI. Tenha calma!... "
"112","12","2021-05-26","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Só um minutinho. Só um minutinho. Pessoal, eu vou ter que cortar o som de vocês, porque senão isso aqui vira um debate que num... Esse debate não é bom para ninguém. Por favor, Senador Randolfe, que sempre demonstrou um equilíbrio muito grande... Senador Marcos Rogério, quando se dirigir a um colega Senador ou a qualquer... Nada aqui é piada. Aqui nós estamos tratando de 450 mil vidas que já se foram, não tem piada aqui. Alguém é responsável ou corresponsável por isso. E é disso que nós estamos atrás, por favor. "
