"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"11","2","2021-04-29","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Para contraditar, Excelência. "
"12","2","2021-04-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Só um minutinho. "
"13","2","2021-04-29","ROGÉRIO CARVALHO","(Bloco Parlamentar da Resistência Democrática/PT - SE)","Bloco Parlamentar da Resistência Democrática","PT","SE","","Sr. Presidente... "
"14","2","2021-04-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Para toda questão de ordem eu vou estabelecer um tempo mínimo, para que não pareça para quem está nos vendo, neste momento, que a gente está querendo protelar ou não fazer a CPI. É um direito fazer questão de ordem, mas vamos estabelecer um tempo mínimo de três minutos para questão de ordem. Então, toda vez em que se for ler, que se fizer já uma questão de ordem lendo, que se estabeleçam três minutos. (Intervenção fora do microfone.) "
"15","2","2021-04-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Mas serão três minutos, aqui na CPI. O ordenamento da CPI, a forma como ela vai funcionar cabe a mim, como Presidente, fazê-lo. Só um minutinho. Senador Rogério Carvalho, por favor. "
"16","2","2021-04-29","ROGÉRIO CARVALHO","(Bloco Parlamentar da Resistência Democrática/PT - SE. Pela ordem.)","Bloco Parlamentar da Resistência Democrática","PT","SE","Pela ordem","Em primeiro lugar, eu queria cumprimentar o Presidente e todos os colegas Senadores. A primeira questão, Presidente, é que hoje só há uma situação em que se questiona o trabalho remoto da Justiça brasileira que é audiência de custódia. Portanto, todo o resto da Justiça brasileira tem funcionado de maneira remota. Portanto, esses argumentos, no momento de pandemia e no momento extraordinário que vivemos, não se sustentam. Ademais, é importante dizer que esta CPI foi a garantia do direito da Minoria de exercer a sua função plena parlamentar e foi concedida por uma decisão da Corte Suprema do Brasil, da Corte Constitucional do Brasil. Portanto, não se sustentam o requerimento e a questão de ordem do colega Senador Marcos Rogério, por quem eu nutro um grande respeito e admiração. Por fim, Sr. Presidente, nós estamos funcionando de forma semipresencial. A manipulação de provas, em tempos de tecnologia, basicamente se dá por meios eletrônicos, e não em meios físicos. É possível, com toda a tecnologia, a gente fazer acareações, audiências públicas, reuniões secretas, tudo o que a gente precisar de forma presencial, semipresencial ou remota. A tecnologia nos permite isso em tempos extraordinários, que é o que nós estamos vivendo. Por fim, eu quero só lembrar que, depois de indicado o Relator, na sessão inicial da instalação da CPI, ele anunciou que, na sessão seguinte, seriam apresentados requerimentos de convocação. Portanto, nós temos aqui todas as condições para apreciarmos requerimentos de convocação, porque, em tempo, foi anunciado, e esse anúncio foi feito pelo próprio Relator, já apontando qual seria a pauta previsível de hoje que estamos aqui para discutir. Muito obrigado, Sr. Presidente.         "
"17","2","2021-04-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Obrigado.  "
"18","2","2021-04-29","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Presidente... "
"19","2","2021-04-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Senador Izalci e, depois, Senador Randolfe. "
"20","2","2021-04-29","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF. Pela ordem.)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","Pela ordem","Sr. Presidente, eu só quero lembrar que essa matéria foi discutida em Plenário. O Senador José Serra fez uma nota técnica, a Senadora Mara Gabrilli colocou a nota técnica claramente e foi decidido que na CPI pode ser feito virtualmente. É só para lembrar dessa sessão em que foi questionada essa questão de ordem do Senador Rogério. "
"21","2","2021-04-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Obrigado, Senador Izalci, por nos lembrar dessa sessão. Vice-Presidente, Senador Randolfe Rodrigues. "
"22","2","2021-04-29","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP. Pela ordem.)","Bloco Parlamentar Senado Independente","REDE","AP","Pela ordem","Sr. Presidente, é só para corroborar os argumentos dos colegas Izalci e Rogério Carvalho. Em primeiro lugar, Presidente, há o funcionamento de audiências – inclusive de audiências de inquérito e de investigação, audiências de custódia –, que, em tempos de pandemia, é regulamentado pelo Conselho Nacional de Justiça, Resolução 314. Quero, ipsis litteris, fazer a leitura para o Sr. Presidente e demais colegas. O uso da videoconferência como modalidade válida de realização de procedimentos criminais foi regulamentado por essa resolução. De acordo com essa decisão do CNJ, as audiências e os atos em processos penais e de execução penal – fala-se de processos penais e de execução penal – deverão ocorrer em tempo real, permitindo a interação entre o magistrado e as partes, e pelo instrumento da videoconferência. Corrobora isso a circunstância do tempo de pandemia que vivemos. Foi por isso que, ainda no início da pandemia, no ano passado, o então Presidente em exercício Antonio Anastasia, depois referendado pelo Presidente Davi Alcolumbre, inclusive do mesmo partido de S. Exa. o Senador Marcos Rogério, estabeleceu o Ato da Mesa Diretora n° 7, instituindo o sistema de funcionamento remoto do Congresso Nacional. Isso foi corroborado também, à época, pelo Presidente da Câmara dos Deputados, o Deputado Rodrigo Maia. Tanto é assim que nós já alteramos, inclusive, a Constituição, já fizemos emendas à Constituição através do sistema remoto. No mais, a resolução é um ato do Presidente Rodrigo Pacheco, Presidente desta Casa, inclusive liberado, eminente colega Marcos Rogério, para o funcionamento da Comissão Parlamentar de Inquérito. No seu art. 2°, diz: ""A CPI da Pandemia reunir-se-á nas dependências do Senado Federal, em sistema semipresencial, para sua instalação e eleição do Presidente e Vice-Presidente [...]"". Fala-se aqui em sistema semipresencial inclusive para a eleição. Além do mais, Presidente, o senhor tem o art. 89 do Regimento, para ordenar e dirigir os trabalhos desta Comissão. "
"23","2","2021-04-29","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Sr. Presidente, V. Exa. me permite apenas uma ponderação?  "
"24","2","2021-04-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Pois não. "
"25","2","2021-04-29","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Não vou esticar esse assunto. "
"26","2","2021-04-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Não, lógico, até porque eu não vou permitir esticar, senão fica muito... As pessoas não estão entendendo. Senador Marcos Rogério com a palavra por favor. "
"27","2","2021-04-29","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO. Pela ordem.)","Bloco Parlamentar Vanguarda","DEM","RO","Pela ordem","Agradeço a V. Exa. São duas pequenas e brevíssimas ponderações, Sr. Presidente. A primeira é em relação ao tempo da questão de ordem: o 403 estabelece o tempo de cinco minutos. Mas, em relação a esse ponto que o Senador Randolfe... "
"28","2","2021-04-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","V. Exa. usou muito mais do que cinco minutos... "
"29","2","2021-04-29","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Não, agradeço, só estou lembrando o que diz... "
"30","2","2021-04-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","V. Exa. se apega, quando é favorável à posição de V. Exa., aos cinco minutos. Está certo, é verdade, o artigo diz isso. V. Exa. usou muito mais, e eu não cortei a palavra.         "
"31","2","2021-04-29","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Não, e eu agradeço a V. Exa. pela tolerância. Apenas em relação à questão da... "
"32","2","2021-04-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Eu não enxergo uma questão nisso. "
"33","2","2021-04-29","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","É porque foram estabelecidos três minutos como padrão, e o Regimento diz cinco. Em relação à questão da reunião da instalação e eleição, o ato da Presidência foi específico para essa finalidade. O que eu estou questionando aqui são os depoimentos de testemunhas, de convidados desta Comissão pelo sistema remoto. Em relação à questão dos Senadores, mesmo quando você tem o sistema presencial, não é obrigatória a permanência aqui. Tem que ter dois Senadores para se tomar o depoimento de alguém. (Intervenção fora do microfone.) "
"34","2","2021-04-29","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Não, eu só estou... A questão de ordem é em relação à oitiva de testemunhas, de depoentes por videoconferência. É isso. O apelo que estou fazendo na questão de ordem é que se faça presencialmente em relação a esses depoimentos e não em relação aos Senadores. "
"35","2","2021-04-29","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Como Relator.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Como Relator","Presidente, se V. Exa. me permitir, eu queria tentar colaborar com o melhor ordenamento dos trabalhos. É evidente que esta é uma Comissão Parlamentar de Inquérito democrática, regimental, plural. Todos nós nos conhecemos e nos respeitamos, mas nós estamos diante de uma evidente obstrução. Esta Comissão Parlamentar de Inquérito era para ter sido instalada em fevereiro. Os senhores não quiseram a instalação; nem o Governo – não quiseram. Nós tivemos que conquistar a instalação no Supremo Tribunal Federal, ou seja, até para começar nossos trabalhos... Hoje nós chegaremos a 400 mil mortos! Antes de qualquer coisa, nós temos que saber o que é que nós podemos fazer, esta Comissão Parlamentar de Inquérito pode fazer para que a gente atrase esse calendário. Isso é de uma falta de sensibilidade! Querer discutir como vai ser um depoimento que só acontecerá na terça-feira, fazendo com que nós percamos tempo dessa forma? Isso não vai dar bem. Eu já conheci – e estou aqui há muitos anos no Congresso – muitas tropas de choque, mas essa é a primeira que recorre ao Supremo Tribunal Federal numa questão já decidida e é a primeira que recebe, por meio eletrônico, requerimento feito pelo Governo para registrar aqui, ou seja, nós não vamos chegar a lugar nenhum. Isso nunca deu certo em lugar nenhum. Então, nós vamos nos respeitar, mas deixe a Comissão trabalhar, deixe a Comissão cumprir o seu papel. Nós não temos como continuar desta forma: atrasando, atrasando, atrasando, atrasando. A sociedade quer esta CPI. Todas as pesquisas de opinião pública realizadas demonstram isso. O próprio Governo que os senhores representam apresentou 23 questões e, a partir daí, colocou 23 itens obrigatórios. Então, nós temos um roteiro já estabelecido não pela Comissão, não apenas pelo requerimento, mas pelas questões que foram postas pelo Governo. Num telefonema ao Senador Kajuru, o Presidente da República disse, em alto e bom som e em português claro, que precisava dispersar o foco da CPI, precisava investigar Estados e Municípios, porque senão um relator qualquer iria apresentar um relatório contra ele. Ora, não há segredo nisso, absolutamente nenhum segredo – nenhum segredo.          Os senhores levantam suspeição a cada dia, até a suspeição na primeira instância de um procedimento do Presidente desta Comissão. Não tem nada a ver. O que é que tem a Justiça com a Comissão Parlamentar de Inquérito? Nós não temos jurisdição com a Justiça; nenhuma, absolutamente! Aqui nós vamos caminhar democraticamente pela maioria, mas vamos caminhar dessa forma. Nada vai obstruir. "
"36","2","2021-04-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Obrigado, Senador. Senador Eduardo Girão. "
"37","2","2021-04-29","EDUARDO GIRÃO","(Bloco Parlamentar PODEMOS/PSDB/PSL/PODEMOS - CE. Pela ordem.)","Bloco Parlamentar PODEMOS/PSDB/PSL","PODEMOS","CE","Pela ordem","Muito obrigado, Presidente. Bom dia a todos os colegas! Eu quero primeiramente ressaltar o equilíbrio que nós tivemos na primeira sessão aqui, o respeito entre os colegas. Isso acho que eleva o nível, a harmonia num momento tão sério da nossa Nação. Eu queria responder ao Senador Renan Calheiros, com todo o respeito a ele... Ele não respondeu à questão de ordem do nosso colega Marcos Rogério, que é uma questão, no meu modo de entender, nada de procrastinar, absolutamente. É legítima. Até porque eu não entendo como é que se faz uma acareação tecnologicamente. Vai que o sinal na hora cai, na hora de uma resposta importante! A gente sabe como é que funciona um inquérito. Então, tem certas situações que não tem realmente de como você fugir. Essa é uma questão óbvia. Sobre a questão do mandado de segurança, Senador Renan, é um direito que cabe, independente de... Olha, o povo brasileiro está com a atenção... Tem razão. O povo brasileiro está olhando aqui cada um de nós, o que é que cada um de nós vai fazer, qual é a intenção de cada um de nós aqui com esse trabalho. E nós temos que ter muita responsabilidade com o País neste momento. O mandado de segurança foi legítimo, foi buscar, da mesma forma que esta CPI veio através da Justiça, mandando fazer o Supremo Tribunal... O povo brasileiro que é contra o Governo e o povo brasileiro que é favor do Governo acha que existe um conflito de interesse do senhor. A gente recebe isso. O povo brasileiro dos dois lados acha que existe um conflito de interesse, com todo o respeito, porque o senhor tem um filho que é Governador. Não tem como fazer meio relatório. Se fosse possível, tudo bem! Mas não tem como fazer meio relatório. Então, assim, só para a gente procurar ter o respeito nesta Comissão, que eu acho bacana, todos nós aqui temos qualidades, temos virtudes. E a gente, poxa... Vamos fazer uma coisa não... A forma democrática, como o senhor falou, eu não vejo isso. Foi combinado um plano de trabalho entre os sete. Todas as reuniões são feitas entre os sete: vamos lá, vamos jogar. A gente, poxa, tem que ser ouvido. Nunca nós somos ouvidos para fazer um trabalho aqui independente, um trabalho sério. Então, quero apoiar a questão de ordem do Senador Marcos Rogério. Eu acho importante que a gente possa ver tecnicamente como é que pode funcionar daqui para a frente. Muito obrigado, Sr. Presidente. "
"38","2","2021-04-29","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","E vamos credenciar a Dra. Thaís, viu, Presidente? Não nos esqueçamos de credenciar a Dra. Thaís... "
"39","2","2021-04-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Deixe eu explicar aqui. Senador Eduardo Girão, eu tive uma reunião ontem à noite com o Vice-Presidente, Senador Randolfe, e com o Relator, Senador Renan Calheiros, e, até aquela hora, já tinha mais de 200 requerimentos. Já eram 11h. E hoje de manhã chegamos a 288 requerimentos até o momento em que saí do meu gabinete até aqui. Então, não foi feita uma reunião de sete Senadores. O Senador Otto está na Bahia, o Senador Humberto está em Pernambuco, o Senador Tasso viajou no mesmo dia. Só tinha nós três, não tinha mais nenhum Senador que estivesse fazendo... Até porque eu tinha dado um prazo até o meio-dia de ontem para que houvesse a colaboração dos outros Senadores. Então, o plano de trabalho não tem muito segredo, vocês vão analisar. E o Senador Ciro colocou uma coisa pertinente: quer dar uma olhada antes para poder contribuir mais ainda, que é o importante para a gente.         Em relação ao Senador Marcos Rogério, é um direito regimental pedir para a gente suspender. Veja bem, a CPI... Eu fui muito claro na minha posição. Minha posição – e isto eu deixei claro, Senador Eduardo Girão – é de que eu não gosto de interferência e não aceito interferência de outro Poder em relação ao Senado, mas, a partir do momento em que o Presidente do Senado acatou a decisão, cumpre a nós fazermos. Nisso eu me posicionei dentro do grupo de Senadores. Eu disse: ""Olha, eu não acho, não acho justo"". Então, veja bem, em momento algum, eu achei que uma decisão do Supremo obrigando a gente a fazer alguma coisa aqui no Senado seja justa, nem para formação da CPI e nem para tirar um Senador, alguma coisa. Eu não acho isso. Eu acho que nós temos que decidir os nossos problemas aqui dentro do Senado. Essa é a primeira questão. Em relação à questão de ordem do Senador Marcos Rogério, que é regimental, que é um direito dele, nós já tínhamos discutido isso. Nós dissemos: ""Hoje nós vamos aprovar o plano de trabalho e os depoentes, ou convidados, ou testemunhas, para que a gente inicie na terça-feira, dia 3, para ouvir essas pessoas"". Então, essa é uma pauta que já está definida. Vai ser semipresencial? Vai, vai ser semipresencial. Agora, se eu fosse convidado ou chamado e tivesse que dar uma solução, este é o melhor espaço para a pessoa falar, para poder se defender ou para contribuir com o Brasil. Não há espaço maior. Uma pessoa que é acusada de um fato pode vir aqui e aquela versão que está sendo dada ser desmentida aqui dentro da CPI por ela mesma. É um espaço que não é para prejulgar ninguém. Eu não concordo com o prejulgamento. Não entro nesse discurso. Eu quero aqui fazer um trabalho respeitando os meus colegas. Todos são iguais aqui. Ninguém é melhor do que ninguém aqui dentro. Então, nós vamos continuar com o trabalho. A Mesa, neste momento, não acata essa sua questão de ordem. Eu peço, Senador Marcos Rogério, que contribua para a gente poder trabalhar. Nós temos uma boa relação. Eu quero fazer um bom trabalho e tenha de mim a certeza de que a gente vai ser o maior equilíbrio aqui para a gente fazer o melhor no Brasil. E eu tenho certeza de que V. Exa. quer a mesma coisa. "
"40","2","2021-04-29","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO. Pela ordem.)","Bloco Parlamentar Vanguarda","DEM","RO","Pela ordem","Senador Omar, Presidente, o testemunho de V. Exa. é verdadeiro e é recíproco, da minha parte, o respeito que tenho por V. Exa. nessa relação sempre muito franca e respeitosa, desde a nossa atuação na CAE. O que V. Exa. mencionou em relação à decisão do Supremo no grupo de Senadores é verdadeiro, e eu vi a posição de V. Exa. Apenas esposei aqui minha preocupação em relação aos depoimentos, porque V. Exa. já disse na sessão anterior que o Presidente, o Vice e o Relator estarão presencialmente aqui – eu também quero fazer o esforço para estar presencialmente aqui em todas as reuniões. Com relação aos convidados, aos inquiridos é que apresentei essa questão de ordem com a preocupação de que a gente estivesse presencialmente. Acho que é o modelo correto, acho que é o modelo recomendável, mas a decisão de V. Exa. está tomada e... "
"41","2","2021-04-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Eu agradeço. "
"42","2","2021-04-29","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","...vamos à frente. "
"43","2","2021-04-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Eu agradeço. Eu vou passar a palavra ao Relator, Senador Renan Calheiros.         "
"44","2","2021-04-29","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Como Relator.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Como Relator","Sr. Presidente, Srs. Senadores, Sra. Senadora, eu queria, Sr. Presidente, que nós retomássemos a partir da sugestão que fizemos na reunião anterior, sem prejuízo do plano que apresentaremos, que especificará as etapas da investigação na forma do fato determinado no requerimento da Comissão Parlamentar de Inquérito. Eu gostaria de propor, inicialmente, alguns requerimentos de informação – passarei a lê-los – e alguns requerimentos de convocação, especificamente os dos quatro últimos Ministros da Saúde – os três ex-Ministros que exerceram o cargo durante a pandemia e o atual Ministro da Saúde. Eu submeterei também à consideração de V. Exa. a convocação do Presidente da Anvisa e a do ex-Secretário de Comunicação do Governo. "
"45","2","2021-04-29","CIRO NOGUEIRA","(Bloco Parlamentar Unidos pelo Brasil/PP - PI. Pela ordem.)","Bloco Parlamentar Unidos pelo Brasil","PP","PI","Pela ordem","Com esse aí eu não vou concordar, Senador Renan. "
"46","2","2021-04-29","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Nós vamos votar. "
"47","2","2021-04-29","CIRO NOGUEIRA","(Bloco Parlamentar Unidos pelo Brasil/PP - PI)","Bloco Parlamentar Unidos pelo Brasil","PP","PI","","Eu não concordo com que ele seja votado hoje... "
