"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"772","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não conheço, não. "
"773","51","2021-09-01","ELIZIANE GAMA","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","CIDADANIA","MA","","A Andreia, da VTCLog, o senhor se lembra da Dra. Andreia?         "
"774","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Conheço a Dra. Andreia. "
"775","51","2021-09-01","ELIZIANE GAMA","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","CIDADANIA","MA","","O senhor tinha contato com ela? Ela conversava com o senhor? "
"776","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não. Eu trabalhei na época... Eu trabalhava na empresa, eu protocolava alguns documentos que eram da empresa, que eram lá do departamento jurídico da empresa. "
"777","51","2021-09-01","ELIZIANE GAMA","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","CIDADANIA","MA","","O Coronel Luiz Henrique Frazão Caminha, o senhor lembra desse nome? "
"778","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não, não. "
"779","51","2021-09-01","ELIZIANE GAMA","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","CIDADANIA","MA","","O senhor lembra do Coronel Blanco? Marcelo Blanco? Já ouviu falar o nome dele? "
"780","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não. "
"781","51","2021-09-01","ELIZIANE GAMA","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","CIDADANIA","MA","","O Roberto Dias, o senhor já ouviu falar o nome dele? "
"782","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Também não. "
"783","51","2021-09-01","ELIZIANE GAMA","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","CIDADANIA","MA","","O senhor nunca ouviu falar o nome dele? "
"784","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não. Estou ouvindo agora que está passando aí na... "
"785","51","2021-09-01","ELIZIANE GAMA","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","CIDADANIA","MA","","Olha, Sr. Ivanildo, o senhor não pode mentir aqui na CPI. "
"786","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Estou falando a verdade. "
"787","51","2021-09-01","ELIZIANE GAMA","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","CIDADANIA","MA","","O senhor não conhece o Roberto Dias? "
"788","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não conheço Roberto Dias. "
"789","51","2021-09-01","ELIZIANE GAMA","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","CIDADANIA","MA","","O Tenente-Coronel Alex Lial Marinho, o senhor também já ouviu falar? "
"790","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não. "
"791","51","2021-09-01","ELIZIANE GAMA","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","CIDADANIA","MA","","Presidente, eu quero finalizar, Presidente, colocando aqui o seguinte para o senhor... Aliás, esse é um tema sobre o que eu tenho me debruçado muito para estudar, acerca da VTCLog. A gente está diante aqui do Ivanildo, que a gente percebe claramente, não é? Ele é uma pessoa absolutamente simples, ganha um salário muito baixo, usava a própria motocicleta, a sua moto, para fazer as transferências, com valor de aluguel baixo também, de R$500; ou seja, no final, ele tinha pouco mais de R$2 mil para fazer transporte, negociações e transações milionárias! Surpreende-me, na verdade, o volume tão grande que era posto diante do senhor. E aí, portanto, Sr. Ivanildo, o senhor na verdade é uma pessoa que é honesta naquilo que o colocaram para fazer, tanto que o senhor fazia o pagamento direitinho, devolvia, e o senhor está escondendo coisa aqui na CPI de forma muito clara, naturalmente aí orientado para que trouxesse na verdade essas informações. E alguém, quando alguém vê, na verdade, Presidente, o contrato da VTCLog junto ao Ministério da Saúde, esse que pediu um aditivo de R$18 milhões e foi deferido pelo Ministério da Saúde, alguém pode dizer que é um contrato perfeito. Mas não é, Presidente. Eu queria pedir ao senhor uma reposição do meu tempo, só para eu finalizar. Veja bem, eu queria pedir aqui para a assessoria, para o Luiz colocar para mim aqui a primeira planilha, quando apresenta, por exemplo, a precificação aqui dos preços que foram admitidos no termo de referência da VTCLog. Veja que, para um dos itens, que é a manipulação do item para atendimento, havia uma previsão de 600 mil itens, e o valor que foi apresentado para ele foi de R$6,43. Na próxima planilha, Luiz, nós vimos aqui um detalhamento do que foi apresentado no termo de licitação. Veja, na armazenagem de carga seca comum... Eu vou colocando aqui os deságios, a apresentação mínima abaixo do valor que foi apresentado pelo Ministério da Saúde. Por exemplo, em um dos itens, a VTCLog apresentou um percentual abaixo de 29,6%. Na outra, 54,4% mais baixo. Numa outra, 32%. No serviço de incineração de resíduos sólidos por quilograma, ele apresentou uma proposta de 72,58% abaixo da proposta do Ministério da Saúde. Mas no item manipulação, Senador Humberto, que foi de R$6,43, ela não apresentou nenhum valor abaixo, exatamente o mesmo valor que foi apresentado. Ou seja, no conjunto da obra, no valor global, ele tem um percentual de metade daquilo que foi apresentado pelo Ministério da Saúde. Mas ela não diminui manipulação. Sabe por que não diminuiu manipulação? E aí eu queria que o Luiz colocasse a próxima lâmina. É porque no valor de manipulação que foi apresentado, numa previsão de 6 mil itens, foram apresentados mais de 4 milhões de itens. Vejam: o percentual e um número a mais do que aquele que foi apresentado no termo de licitação. E, veja, eu vou dar um exemplo aqui da dipirona sódica 500mg: o item não era por caixa, não era por volume; era por comprimido – você entende, Senador Humberto? –, era por comprimido que foi contabilizado. Daí a saída: de 600 mil itens para mais de 4 milhões de itens. Daí o pedido, por exemplo, do aditivo que seria apresentado: de R$1 milhão para R$57 milhões. O que aconteceu é que a empresa fez o entendimento com o Ministério da Saúde para o pagamento de R$18 milhões, 1,8 mil a mais do que o valor que foi apresentado pelo próprio Ministério da Saúde.         Nós teremos aqui outros depoimentos de representantes da VTCLog, Presidente. E eu vou me debruçar, em outro momento, para trazer o detalhamento, de fato, desse contrato, porque é bom lembrar: lá atrás o Ministério Público Federal do Rio de Janeiro mostrou claramente a nebulosidade desse contrato que, na administração pública, se chama jogo de planilha. Tanto que a ação do Ministério Público Federal suspendeu um contrato entre a empresa e a Fiocruz, que foi exatamente a constatação dessa fase nebulosa, desse jogo de planilha, na tentativa de, ao final, ter muito mais dinheiro do que aquilo que foi apresentado na licitação junto ao Ministério da Saúde. É muito lamentável, Presidente, o que nós estamos acompanhando aqui. "
